order_id,customer_id,order_date,status,payment_method,total_amount
521,4503,2023-10-06,Cancelled,Credit Card,97819.47
522,1432,2023-10-12,Delivered,Net Banking,131147.9
523,24,2023-10-29,Pending,COD,36541.58
524,4045,2025-04-16,Cancelled,COD,47835.57
525,790,2026-01-04,Pending,COD,197194.56
526,8659,2025-10-17,Cancelled,COD,103607.53
527,2474,2023-06-13,Cancelled,Net Banking,18553.2
528,4033,2024-03-24,Delivered,COD,20240.14
529,3305,2024-06-19,Pending,UPI,42161.55
530,1816,2025-08-03,Cancelled,Net Banking,179858.37
531,8001,2024-07-05,Shipped,Net Banking,150225.32
532,321,2023-06-19,Delivered,COD,80930.56
533,8693,2023-11-01,Delivered,COD,144579.18
534,2545,2026-05-02,Pending,UPI,150672.76
535,3349,2024-09-27,Shipped,Net Banking,80156.56
536,8851,2024-05-08,Cancelled,COD,192986.32
537,3373,2024-07-08,Shipped,UPI,134773.37
538,5856,2024-04-09,Delivered,Credit Card,199463.31
539,1878,2023-11-30,Shipped,COD,124716.61
540,6886,2025-06-17,Delivered,Debit Card,121737.05
541,6338,2025-09-29,Pending,Debit Card,116937.69
542,9650,2025-01-13,Delivered,Debit Card,59151.9
543,9017,2025-09-08,Delivered,Debit Card,24280.34
544,5010,2023-11-09,Cancelled,Debit Card,101997.89
545,5385,2025-02-05,Delivered,COD,116060.05
546,9912,2024-09-30,Delivered,Debit Card,172801.14
547,4067,2024-02-08,Cancelled,Credit Card,19422.8
548,8789,2023-11-02,Delivered,COD,138740.88
549,3621,2023-08-27,Cancelled,COD,38173.37
550,6447,2025-01-29,Cancelled,COD,143218.3
551,6461,2026-02-05,Pending,COD,161171.98
552,6135,2023-08-21,Cancelled,Net Banking,109503.18
553,2502,2025-06-04,Cancelled,Net Banking,124060.86
554,7606,2024-11-06,Cancelled,COD,26528.52
555,516,2025-04-28,Delivered,Net Banking,49150.47
556,560,2025-09-16,Pending,UPI,135845.93
557,8813,2023-08-24,Delivered,UPI,113700.42
558,9193,2026-05-19,Pending,Debit Card,20174.88
559,2776,2023-07-31,Pending,UPI,141089.91
560,1425,2025-11-18,Cancelled,Debit Card,88564.6
561,6798,2026-01-20,Cancelled,UPI,107433.88
562,519,2023-12-18,Delivered,Net Banking,131661.03
563,8769,2024-05-22,Delivered,UPI,31134.06
564,73,2023-08-29,Pending,Credit Card,74473.44
565,9333,2024-02-27,Delivered,UPI,165922.84
566,7039,2025-04-02,Pending,COD,195673.42
567,6173,2024-11-19,Delivered,Credit Card,164081.98
568,2229,2024-08-01,Pending,UPI,11188.51
569,3414,2026-05-04,Cancelled,COD,113661.98
570,3502,2026-04-28,Cancelled,Net Banking,110372.42
571,2491,2026-04-15,Cancelled,UPI,19036.97
572,9035,2024-04-19,Delivered,Debit Card,91190.81
573,6150,2025-10-26,Delivered,Credit Card,59390.97
574,9027,2024-06-18,Cancelled,Credit Card,117695.05
575,3920,2026-02-20,Cancelled,Debit Card,149837.28
576,5000,2024-09-04,Pending,Net Banking,189477.16
577,8938,2024-08-04,Cancelled,Credit Card,92023.34
578,6546,2025-09-25,Cancelled,Credit Card,194139.62
579,6584,2024-07-28,Shipped,UPI,168032.19
580,4147,2024-01-12,Cancelled,Net Banking,129376.13
581,2202,2024-12-14,Delivered,UPI,170284.55
582,9673,2023-06-06,Shipped,Net Banking,192211.58
583,53,2024-07-06,Pending,UPI,126256.51
584,8720,2026-03-04,Shipped,UPI,195585.1
585,9522,2024-08-01,Cancelled,Debit Card,79836.38
586,1341,2025-09-02,Cancelled,Debit Card,94184.6
587,935,2026-05-09,Cancelled,Net Banking,127385.71
588,6497,2025-02-17,Delivered,Net Banking,179023.54
589,2605,2024-02-27,Delivered,Net Banking,91341.67
590,7182,2024-02-10,Pending,Credit Card,134224.2
591,2161,2024-10-10,Delivered,Net Banking,78182.77
592,9053,2023-09-30,Delivered,COD,178940.83
593,9999,2025-08-03,Delivered,Net Banking,186522.15
594,9175,2025-03-17,Shipped,Credit Card,144921.68
595,8303,2026-05-15,Delivered,Credit Card,97326.32
596,4570,2025-10-08,Delivered,Net Banking,115272.71
597,8914,2025-03-29,Pending,Credit Card,195893.02
598,7085,2025-12-27,Shipped,Net Banking,144393.78
599,4384,2024-01-24,Pending,Net Banking,121620.47
600,6288,2024-09-26,Cancelled,Credit Card,50520.61
601,3115,2024-06-13,Cancelled,Debit Card,67584.01
602,4926,2025-04-30,Cancelled,Net Banking,20990.03
603,8151,2025-04-19,Cancelled,COD,140474.15
604,2736,2024-01-21,Delivered,Net Banking,54747.09
605,7466,2024-06-18,Cancelled,Credit Card,40901.19
606,1847,2025-07-02,Shipped,Credit Card,79938.58
607,8771,2023-12-19,Shipped,UPI,4416.78
608,8573,2025-11-27,Cancelled,COD,126255.51
609,6894,2024-08-09,Cancelled,Net Banking,71432.48
610,6230,2024-10-07,Pending,UPI,75290.81
611,5193,2024-03-21,Delivered,Credit Card,47706.91
612,3223,2025-07-28,Shipped,UPI,129226.09
613,1657,2024-09-09,Cancelled,COD,53004.21
614,6992,2024-02-21,Pending,Debit Card,175056.29
615,9310,2026-02-02,Pending,Credit Card,123812.13
616,7693,2024-06-19,Shipped,Debit Card,190610.23
617,9829,2024-09-21,Delivered,UPI,137614.87
618,3356,2023-11-18,Shipped,COD,80920.28
619,9487,2025-04-16,Pending,COD,121974.53
620,2620,2024-03-07,Cancelled,Net Banking,141631.81
621,1507,2024-02-08,Pending,Net Banking,166319.72
622,1504,2024-03-30,Cancelled,Credit Card,129325.51
623,7094,2023-12-10,Delivered,Debit Card,61675.23
624,4602,2025-01-28,Delivered,Net Banking,16736.97
625,2546,2025-01-05,Shipped,Credit Card,73141.71
626,9127,2025-09-20,Shipped,Debit Card,16661.31
627,8259,2025-12-07,Pending,Credit Card,37776.3
628,6617,2023-06-23,Delivered,COD,82691.84
629,429,2026-01-02,Cancelled,Debit Card,178761.1
630,6531,2023-08-30,Cancelled,COD,17269.59
631,2419,2025-04-27,Pending,COD,123683.49
632,9515,2023-06-02,Shipped,Credit Card,162927.25
633,8893,2023-09-26,Pending,Debit Card,64741.49
634,4771,2023-12-12,Cancelled,COD,110193.71
635,2818,2025-11-20,Cancelled,Debit Card,12997.02
636,8636,2024-04-16,Cancelled,UPI,91980.74
637,7551,2024-03-10,Cancelled,Credit Card,81915.94
638,7054,2025-04-10,Pending,Debit Card,93428.62
639,6783,2025-01-20,Delivered,Credit Card,107360.94
640,2897,2025-07-06,Cancelled,UPI,39433.49
641,5768,2024-11-26,Cancelled,COD,68084.25
642,1280,2025-07-29,Shipped,COD,18931.88
643,5371,2024-07-09,Shipped,Debit Card,37508.92
644,7863,2025-11-12,Delivered,UPI,64819.49
645,9532,2024-04-06,Delivered,Net Banking,159842.53
646,46,2024-09-02,Pending,Credit Card,42357.14
647,6260,2025-09-04,Pending,COD,168347.05
648,7582,2023-10-09,Delivered,Debit Card,5352.02
649,2495,2024-10-31,Pending,Net Banking,91828.51
650,9882,2024-03-14,Cancelled,UPI,197348.01
651,6425,2025-09-18,Pending,Debit Card,97469.24
652,2973,2025-08-09,Cancelled,COD,22679.81
653,2934,2024-04-08,Delivered,Net Banking,16124.51
654,6785,2025-12-10,Pending,Net Banking,174002.44
655,5229,2023-07-07,Shipped,Net Banking,73980.98
656,3286,2023-12-30,Pending,Debit Card,84876.06
657,9738,2025-12-10,Pending,COD,198722.13
658,2898,2023-09-22,Delivered,Credit Card,162101.29
659,2603,2023-09-02,Delivered,Credit Card,125923.85
660,5465,2024-03-15,Pending,Credit Card,13556.76
661,7121,2024-01-15,Shipped,COD,23849.73
662,3250,2023-06-29,Shipped,Credit Card,180859.71
663,9308,2024-05-18,Cancelled,COD,7074.77
664,9953,2026-01-05,Cancelled,Net Banking,103624.4
665,1484,2024-01-12,Cancelled,Net Banking,160432.36
666,7651,2025-09-04,Delivered,COD,134615.22
667,8767,2026-01-12,Cancelled,Credit Card,137956.86
668,7318,2024-02-11,Pending,Debit Card,109250.92
669,6604,2024-09-29,Delivered,Debit Card,68563.06
670,4233,2026-04-18,Shipped,Credit Card,42434.43
671,6676,2026-01-12,Pending,Debit Card,27301.1
672,5696,2024-02-23,Shipped,Debit Card,126287.05
673,255,2025-05-09,Delivered,Credit Card,134509.21
674,3509,2025-07-14,Shipped,Net Banking,90009.44
675,2801,2024-03-07,Shipped,Net Banking,162942.41
676,1580,2026-02-06,Delivered,COD,167608.33
677,1623,2025-02-12,Pending,Net Banking,117412.79
678,1815,2026-05-17,Delivered,Net Banking,162606.21
679,9929,2025-02-01,Cancelled,Credit Card,15168.85
680,6096,2024-08-19,Delivered,UPI,180159.39
681,1168,2025-10-01,Delivered,COD,3790.23
682,6577,2024-07-12,Delivered,Credit Card,24359.58
683,7730,2024-05-14,Pending,Net Banking,145165.67
684,5465,2024-11-28,Pending,COD,109386.23
685,1816,2024-04-20,Delivered,Debit Card,24849.79
686,5955,2023-07-22,Pending,UPI,13006.37
687,3099,2023-12-31,Cancelled,Net Banking,86963.53
688,8779,2025-01-02,Pending,UPI,109634.62
689,4554,2023-08-12,Shipped,UPI,117201.05
690,9049,2025-05-03,Shipped,COD,187830.3
691,9079,2025-04-17,Pending,Net Banking,3863.54
692,9101,2026-03-07,Shipped,Credit Card,90113.65
693,5499,2026-03-04,Shipped,UPI,110028.07
694,9314,2024-01-26,Pending,UPI,181408.26
695,1998,2026-01-25,Cancelled,UPI,44500.62
696,7548,2024-05-04,Pending,COD,178015.23
697,5143,2025-08-06,Pending,UPI,180401.39
698,378,2024-02-15,Shipped,Debit Card,123917.99
699,1755,2025-01-26,Cancelled,Net Banking,26401.18
700,7036,2024-12-03,Delivered,COD,119265.49
701,9575,2025-12-31,Cancelled,Debit Card,59691.59
702,5244,2025-05-05,Pending,Debit Card,175453.4
703,7828,2024-07-09,Delivered,Credit Card,39749.33
704,2285,2023-09-07,Cancelled,COD,28720.49
705,1226,2024-09-27,Delivered,Net Banking,58667.9
706,7031,2024-07-15,Delivered,UPI,37512.17
707,9927,2023-10-05,Shipped,COD,146688.77
708,2499,2026-02-06,Pending,Credit Card,11930.66
709,2670,2025-03-26,Cancelled,COD,51883.87
710,968,2024-08-06,Delivered,Debit Card,99002.69
711,2797,2024-02-15,Pending,Credit Card,51907.31
712,958,2024-04-18,Pending,Debit Card,172989.36
713,5149,2025-05-26,Shipped,Debit Card,63691.91
714,1154,2023-08-28,Cancelled,Credit Card,69497.1
715,2400,2024-10-13,Pending,Credit Card,69724.55
716,1846,2026-02-24,Shipped,Net Banking,4163.76
717,7258,2024-08-22,Delivered,Net Banking,153072.75
718,1884,2024-06-14,Shipped,Credit Card,129388.86
719,5049,2024-10-16,Delivered,Credit Card,45721.18
720,3282,2025-06-13,Pending,Debit Card,7832.12
721,2931,2026-01-14,Shipped,COD,148831.07
722,399,2025-12-15,Delivered,COD,46460.07
723,5315,2025-10-23,Cancelled,UPI,125414.64
724,4144,2023-09-11,Cancelled,Debit Card,50091.08
725,3177,2024-01-08,Pending,Credit Card,128871.95
726,9076,2025-11-23,Shipped,Credit Card,16627.94
727,2973,2024-11-03,Delivered,COD,130063.68
728,171,2025-10-16,Pending,COD,27967.94
729,7883,2026-03-07,Pending,Debit Card,76027.92
730,9473,2024-07-29,Shipped,Debit Card,53467.14
731,6514,2024-04-12,Shipped,COD,50514.42
732,3671,2024-09-24,Cancelled,Credit Card,179167.72
733,2981,2025-09-16,Delivered,UPI,173102.86
734,8411,2024-02-18,Cancelled,Credit Card,175124.51
735,600,2024-11-02,Shipped,Credit Card,104097.13
736,5646,2024-09-19,Pending,Credit Card,90043.15
737,4241,2023-07-25,Pending,UPI,49061.39
738,9514,2023-08-07,Delivered,Debit Card,16474.89
739,5440,2025-10-22,Cancelled,Credit Card,12018.38
740,4954,2024-07-29,Delivered,Net Banking,124964.55
741,9699,2024-10-25,Shipped,Debit Card,91582.85
742,6423,2024-08-22,Cancelled,Credit Card,103050.97
743,7758,2024-12-13,Pending,Debit Card,167884.37
744,1550,2025-05-18,Shipped,UPI,65239.87
745,54,2026-02-10,Pending,Debit Card,177594.79
746,7524,2024-09-28,Shipped,Debit Card,84454.7
747,6071,2023-10-13,Shipped,Credit Card,39573.75
748,7915,2024-12-11,Shipped,Credit Card,155552.3
749,7663,2023-12-08,Cancelled,UPI,140450.89
750,6510,2025-02-22,Delivered,Credit Card,165791.87
751,7058,2024-04-24,Pending,UPI,178403.3
752,1704,2025-10-21,Shipped,Net Banking,118052.72
753,9888,2023-09-03,Shipped,COD,77496.21
754,7597,2023-12-09,Delivered,Credit Card,104865.46
755,4277,2026-04-22,Cancelled,Net Banking,2942.09
756,9902,2025-03-10,Delivered,Credit Card,138122.44
757,9592,2025-01-25,Delivered,Credit Card,127668.26
758,2567,2026-04-11,Pending,Net Banking,146184.9
759,6727,2023-11-15,Cancelled,UPI,125950.38
760,1661,2024-10-29,Pending,COD,73688.77
761,1561,2026-05-13,Delivered,Debit Card,61108.98
762,8842,2024-09-05,Delivered,UPI,32827.0
763,6963,2023-08-05,Shipped,Net Banking,101819.44
764,5633,2025-02-17,Shipped,Credit Card,103976.39
765,8772,2025-04-26,Delivered,COD,66512.25
766,5262,2026-01-21,Shipped,COD,16851.29
767,4981,2025-06-23,Delivered,Net Banking,52721.3
768,4905,2024-08-22,Pending,COD,199240.22
769,171,2025-05-07,Shipped,UPI,59664.6
770,4243,2023-06-05,Cancelled,COD,196708.29
771,1543,2025-08-23,Shipped,UPI,70906.76
772,823,2026-01-04,Pending,Debit Card,108228.82
773,2810,2025-08-10,Delivered,UPI,141353.07
774,3131,2026-04-21,Cancelled,COD,186350.11
775,3327,2025-02-10,Pending,Credit Card,185361.87
776,173,2023-08-12,Shipped,Credit Card,29321.5
777,5646,2025-11-30,Pending,Net Banking,80510.5
778,637,2024-01-20,Delivered,Net Banking,19713.5
779,1179,2026-03-11,Delivered,Credit Card,11454.07
780,7284,2024-09-23,Pending,Credit Card,197355.05
781,5870,2026-04-08,Cancelled,UPI,162717.12
782,5290,2025-07-15,Cancelled,Credit Card,17282.72
783,5204,2025-09-20,Cancelled,Net Banking,96230.41
784,151,2023-06-26,Cancelled,Net Banking,132335.62
785,3577,2024-06-22,Shipped,COD,133716.13
786,2327,2025-09-25,Pending,UPI,32317.46
787,6654,2025-11-03,Shipped,UPI,151589.2
788,1190,2023-12-22,Pending,Debit Card,76199.34
789,839,2024-06-02,Pending,Credit Card,76780.02
790,6354,2024-03-17,Delivered,Net Banking,66712.6
791,8091,2025-04-20,Delivered,Debit Card,169249.83
792,590,2024-01-12,Shipped,COD,40177.39
793,9777,2026-02-15,Pending,Debit Card,75210.51
794,5719,2025-09-30,Shipped,Credit Card,122273.7
795,3694,2023-08-15,Shipped,Credit Card,38356.48
796,5042,2024-04-09,Shipped,UPI,141478.73
797,8164,2023-12-19,Shipped,UPI,100870.68
798,5531,2023-08-04,Pending,Debit Card,189883.51
799,4326,2025-08-29,Pending,Debit Card,72178.16
800,2749,2024-03-03,Cancelled,COD,2474.28
801,6274,2024-11-19,Cancelled,Net Banking,27574.46
802,2358,2025-05-31,Delivered,Net Banking,45556.86
803,5374,2024-07-01,Shipped,COD,44387.26
804,860,2024-12-12,Pending,Debit Card,33692.4
805,5824,2025-01-11,Cancelled,COD,43179.97
806,830,2025-10-31,Shipped,Credit Card,119705.13
807,2664,2025-08-02,Delivered,COD,151613.86
808,2413,2025-11-28,Cancelled,UPI,97380.75
809,9035,2024-02-29,Pending,Credit Card,4758.43
810,6565,2023-11-06,Pending,UPI,138621.16
811,4300,2024-02-12,Pending,Net Banking,150227.44
812,9733,2024-08-18,Pending,COD,158386.82
813,393,2024-02-27,Shipped,Credit Card,174561.66
814,4863,2024-02-22,Cancelled,COD,190395.81
815,302,2026-04-02,Cancelled,UPI,118612.59
816,8870,2025-10-09,Pending,Credit Card,120793.19
817,426,2024-07-09,Cancelled,UPI,58627.82
818,9009,2025-11-22,Delivered,Debit Card,38791.46
819,3509,2025-07-21,Delivered,COD,68912.67
820,240,2024-06-13,Cancelled,COD,1448.37
821,1180,2026-02-04,Cancelled,Debit Card,165599.97
822,1907,2024-06-15,Delivered,Credit Card,4443.23
823,6610,2024-11-25,Pending,Credit Card,85620.59
824,3848,2024-09-29,Shipped,COD,103183.91
825,9747,2023-08-16,Pending,COD,93466.84
826,6024,2025-03-01,Pending,Net Banking,130039.45
827,5471,2024-10-06,Pending,Net Banking,196122.12
828,1440,2025-07-21,Delivered,Debit Card,184279.0
829,1551,2024-05-06,Cancelled,COD,79847.49
830,9971,2023-07-12,Cancelled,Credit Card,180017.34
831,3193,2023-11-08,Shipped,Net Banking,67770.21
832,6731,2024-03-24,Cancelled,Net Banking,182799.11
833,7020,2026-04-21,Pending,COD,78242.19
834,806,2024-02-15,Shipped,Debit Card,72623.44
835,9223,2025-07-23,Delivered,UPI,47787.14
836,5400,2024-07-23,Cancelled,COD,84602.38
837,9578,2025-07-30,Pending,Debit Card,75143.91
838,7665,2024-06-16,Pending,COD,76300.17
839,6626,2024-09-18,Shipped,Debit Card,142225.04
840,3164,2023-12-29,Pending,UPI,151666.14
841,5829,2024-04-19,Pending,Credit Card,137521.7
842,1969,2026-01-07,Delivered,COD,72957.82
843,7458,2025-12-05,Shipped,Debit Card,121053.05
844,590,2025-03-01,Delivered,Credit Card,43741.6
845,4243,2026-01-15,Shipped,Debit Card,46269.83
846,7797,2025-02-10,Cancelled,Credit Card,151857.25
847,6268,2024-05-02,Pending,UPI,55295.89
848,5789,2026-05-03,Shipped,Debit Card,29925.13
849,2829,2025-02-25,Cancelled,UPI,78850.93
850,9420,2025-06-09,Shipped,Credit Card,84690.71
851,2318,2026-05-12,Delivered,UPI,187394.16
852,3864,2023-07-18,Pending,UPI,121888.14
853,7415,2025-03-13,Pending,Net Banking,103783.5
854,8297,2023-09-13,Pending,Credit Card,125765.87
855,1601,2024-09-23,Pending,UPI,199687.17
856,6980,2026-02-21,Shipped,Net Banking,74074.84
857,3346,2024-06-03,Delivered,Net Banking,68680.45
858,8104,2024-10-01,Delivered,UPI,154991.43
859,7456,2024-01-21,Shipped,Credit Card,28638.39
860,4605,2025-06-25,Cancelled,UPI,44215.14
861,689,2023-07-27,Cancelled,COD,130637.87
862,4143,2025-08-08,Cancelled,Net Banking,55815.38
863,7991,2025-09-29,Delivered,Debit Card,78921.81
864,862,2025-11-18,Pending,Debit Card,44620.3
865,4214,2025-08-27,Delivered,Credit Card,140658.99
866,9583,2024-07-20,Shipped,COD,47487.7
867,6789,2025-01-26,Cancelled,UPI,197115.5
868,8642,2025-05-15,Cancelled,Net Banking,198128.98
869,2715,2024-07-05,Shipped,Credit Card,192751.17
870,2667,2024-12-25,Shipped,Credit Card,124948.63
871,6697,2024-06-21,Delivered,COD,112572.19
872,9618,2025-11-07,Cancelled,Net Banking,176462.93
873,9268,2024-08-04,Cancelled,Credit Card,163152.5
874,9174,2023-12-29,Shipped,Debit Card,81813.38
875,1040,2025-08-25,Pending,Net Banking,56512.01
876,6632,2025-06-07,Shipped,UPI,147997.3
877,5836,2024-07-12,Cancelled,COD,141617.57
878,3489,2023-09-16,Pending,Credit Card,85524.14
879,5984,2025-07-04,Shipped,Net Banking,179715.5
880,6587,2024-10-11,Cancelled,Net Banking,191882.05
881,4006,2025-07-27,Cancelled,UPI,157925.11
882,230,2025-05-30,Shipped,Credit Card,27384.7
883,9876,2023-11-02,Pending,UPI,5185.82
884,5024,2023-08-28,Pending,Credit Card,54445.06
885,9375,2025-04-22,Cancelled,Net Banking,119492.11
886,3223,2023-09-17,Delivered,Credit Card,59978.94
887,3878,2025-07-02,Delivered,Net Banking,167550.91
888,6719,2025-05-12,Cancelled,Debit Card,27204.29
889,6692,2023-11-11,Pending,Debit Card,126674.84
890,9252,2024-08-14,Cancelled,UPI,22850.85
891,9695,2023-08-11,Cancelled,COD,178437.53
892,9919,2024-06-21,Pending,Net Banking,90229.59
893,3440,2024-04-05,Delivered,UPI,10091.64
894,5818,2026-01-08,Delivered,Net Banking,192745.89
895,1301,2023-11-26,Cancelled,Debit Card,129825.32
896,9069,2023-10-30,Delivered,Debit Card,69359.85
897,9793,2024-05-09,Shipped,Credit Card,167105.94
898,8996,2024-02-10,Cancelled,Credit Card,13183.84
899,4073,2026-01-16,Shipped,COD,77924.45
900,1494,2023-12-07,Pending,Net Banking,142071.52
901,8182,2023-10-19,Cancelled,Net Banking,130708.99
902,5222,2023-08-11,Delivered,Credit Card,152778.44
903,8515,2024-10-09,Pending,Debit Card,141246.04
904,2700,2025-07-04,Pending,UPI,127287.03
905,1513,2024-10-04,Pending,COD,122062.56
906,3500,2023-09-04,Pending,Debit Card,1132.6
907,4638,2026-03-17,Delivered,UPI,165758.65
908,1049,2024-10-24,Delivered,Credit Card,68357.8
909,9834,2024-11-19,Shipped,Credit Card,180123.74
910,6522,2023-10-18,Pending,COD,190710.71
911,8182,2024-04-20,Delivered,COD,116975.95
912,7045,2025-03-21,Delivered,Debit Card,192713.35
913,9682,2026-01-01,Cancelled,COD,104628.27
914,2650,2026-03-22,Cancelled,Net Banking,191914.27
915,5010,2025-10-30,Shipped,Debit Card,113832.77
916,9295,2023-09-07,Delivered,Net Banking,91123.67
917,4141,2024-03-31,Shipped,Debit Card,101189.45
918,6132,2025-10-26,Delivered,UPI,64648.94
919,8573,2024-02-19,Delivered,UPI,171783.35
920,6033,2025-02-07,Cancelled,Net Banking,80474.32
921,6530,2023-11-20,Delivered,COD,177594.51
922,1805,2026-02-18,Delivered,COD,45551.44
923,4891,2023-06-04,Cancelled,UPI,182297.05
924,9726,2023-07-24,Cancelled,COD,13980.03
925,7274,2025-11-03,Pending,Credit Card,183634.97
926,2765,2023-07-29,Delivered,Net Banking,95510.45
927,8430,2026-05-02,Shipped,Credit Card,63662.32
928,1262,2026-03-14,Delivered,UPI,84291.3
929,6517,2025-10-29,Delivered,COD,90494.37
930,7385,2023-06-12,Cancelled,COD,95217.4
931,8801,2026-02-27,Delivered,UPI,102675.78
932,7490,2024-06-17,Pending,Credit Card,165706.94
933,4129,2025-01-26,Shipped,Net Banking,69493.36
934,89,2023-11-28,Delivered,COD,172980.12
935,7152,2025-02-15,Delivered,Debit Card,199048.88
936,281,2024-05-26,Cancelled,Debit Card,55029.09
937,758,2026-03-01,Delivered,UPI,18636.47
938,2153,2024-02-04,Pending,Net Banking,95493.15
939,473,2025-01-16,Pending,UPI,21317.72
940,9182,2023-07-21,Cancelled,Net Banking,161659.34
941,1154,2024-05-01,Pending,Net Banking,27494.86
942,8804,2025-11-24,Delivered,COD,115691.29
943,2565,2024-09-09,Pending,COD,27062.84
944,8338,2026-05-14,Delivered,Net Banking,143753.62
945,8328,2025-07-22,Shipped,Net Banking,158513.3
946,7417,2024-05-13,Shipped,UPI,119182.89
947,8315,2024-11-11,Pending,Credit Card,174677.02
948,1709,2025-07-20,Shipped,Credit Card,76616.58
949,9625,2025-03-03,Pending,Credit Card,143985.11
950,4108,2026-05-08,Delivered,Debit Card,104190.03
951,5834,2024-04-08,Cancelled,Credit Card,159790.99
952,3903,2025-02-15,Pending,Credit Card,56620.62
953,1985,2025-06-17,Pending,Net Banking,47733.13
954,2168,2024-06-20,Pending,Net Banking,130005.04
955,9631,2023-06-03,Cancelled,UPI,43064.57
956,9236,2023-11-04,Pending,UPI,91801.31
957,49,2025-09-18,Cancelled,Debit Card,98022.08
958,3737,2023-10-13,Shipped,Net Banking,1512.52
959,6265,2024-02-21,Cancelled,Credit Card,42894.2
960,5701,2026-02-06,Cancelled,UPI,181297.36
961,2253,2025-08-24,Delivered,UPI,182652.84
962,3461,2026-04-27,Delivered,Credit Card,29505.65
