return_id,order_id,return_reason,refund_amount,return_date
583,11448,Wrong Item,24614.03,2026-05-20
584,22299,Quality Issue,32446.8,2026-04-29
585,32782,Wrong Item,27505.21,2025-07-03
586,47837,Damaged Product,10599.37,2025-09-27
587,40585,Wrong Item,16012.97,2024-08-09
588,38346,Late Delivery,22672.96,2025-08-30
589,8855,Late Delivery,8712.66,2026-04-30
590,16532,Changed Mind,21513.31,2024-07-05
591,6869,Changed Mind,38635.25,2025-01-03
592,19735,Quality Issue,40915.97,2026-04-07
593,25272,Changed Mind,4421.08,2025-08-04
594,6777,Quality Issue,27065.24,2025-09-21
595,18311,Wrong Item,7673.99,2024-12-29
596,19288,Wrong Item,10526.38,2025-12-10
597,41716,Late Delivery,7386.39,2025-12-27
598,16577,Changed Mind,42824.9,2025-08-13
599,13443,Wrong Item,48598.69,2026-02-11
600,45181,Late Delivery,37522.01,2025-11-15
601,43721,Late Delivery,8250.3,2024-08-10
602,20700,Late Delivery,33457.55,2025-03-14
603,37441,Wrong Item,3598.67,2024-09-19
604,4459,Late Delivery,27328.73,2025-04-19
605,31706,Damaged Product,7215.05,2024-08-17
606,29115,Damaged Product,17210.43,2024-05-27
607,38362,Wrong Item,2374.4,2025-12-01
608,18615,Changed Mind,26885.69,2026-04-14
609,6447,Late Delivery,13122.31,2024-10-08
610,2728,Changed Mind,12925.79,2024-07-19
611,47822,Changed Mind,19031.23,2025-03-05
612,35478,Wrong Item,16724.97,2025-11-23
613,43789,Wrong Item,10846.75,2026-04-11
614,37106,Wrong Item,17505.18,2025-07-22
615,1333,Wrong Item,44504.23,2026-01-29
616,39274,Quality Issue,21823.08,2025-12-29
617,1679,Late Delivery,41194.88,2025-10-22
618,27639,Wrong Item,10663.27,2026-04-21
619,17967,Damaged Product,26603.78,2024-06-02
620,28890,Changed Mind,34060.14,2026-02-23
621,28863,Late Delivery,14431.16,2024-09-16
622,41159,Damaged Product,18276.61,2026-01-24
623,9266,Changed Mind,30480.79,2026-05-16
624,5997,Damaged Product,44763.38,2025-02-22
625,45577,Late Delivery,4392.05,2024-09-07
626,30293,Wrong Item,19807.03,2025-08-17
627,16589,Changed Mind,35656.34,2025-07-03
628,24213,Changed Mind,38180.11,2025-12-05
629,40063,Changed Mind,1574.26,2025-03-30
630,15277,Wrong Item,34761.44,2025-11-26
631,6544,Wrong Item,36630.69,2025-04-13
632,19108,Wrong Item,40375.43,2025-02-06
633,14058,Damaged Product,40875.38,2025-05-31
634,14013,Quality Issue,16470.09,2026-01-22
635,6418,Changed Mind,49633.75,2026-05-07
636,36376,Late Delivery,47310.57,2026-03-21
637,1418,Changed Mind,30424.21,2025-09-05
638,24839,Wrong Item,19624.56,2024-08-22
639,39870,Wrong Item,13397.09,2026-02-06
640,45729,Wrong Item,2885.85,2024-10-31
641,49121,Changed Mind,33868.14,2024-06-17
642,46152,Quality Issue,15164.41,2026-01-19
643,33021,Damaged Product,38538.88,2026-01-30
644,22651,Quality Issue,15439.56,2024-08-26
645,15700,Wrong Item,29026.5,2025-04-15
646,26473,Damaged Product,1842.4,2024-10-25
647,1100,Wrong Item,584.03,2025-11-26
648,12152,Damaged Product,26237.13,2025-04-04
649,34952,Late Delivery,48122.87,2025-12-17
650,48652,Late Delivery,27267.16,2025-11-27
651,23200,Late Delivery,32854.71,2026-02-05
652,23461,Late Delivery,15958.35,2025-10-07
653,9314,Quality Issue,24705.48,2026-03-16
654,49177,Damaged Product,47888.68,2024-10-07
655,37650,Quality Issue,30418.77,2025-09-02
656,4929,Changed Mind,44540.93,2024-10-10
657,46696,Late Delivery,19724.8,2024-11-24
658,7025,Quality Issue,37000.62,2024-12-07
659,15886,Changed Mind,34277.7,2024-09-23
660,14043,Late Delivery,14085.49,2024-05-23
661,20728,Changed Mind,25360.68,2025-12-19
662,42806,Quality Issue,49415.78,2025-12-27
663,18345,Damaged Product,38438.68,2024-07-19
664,16873,Damaged Product,37987.68,2025-12-05
665,46179,Damaged Product,9371.28,2025-06-29
666,12788,Damaged Product,5639.62,2025-03-21
667,36278,Quality Issue,44156.35,2025-12-08
668,16862,Late Delivery,18111.17,2026-03-24
669,28709,Quality Issue,27422.28,2025-08-28
670,15308,Quality Issue,43308.83,2025-06-10
671,29369,Damaged Product,49417.28,2025-05-18
672,18414,Wrong Item,20294.32,2026-01-14
673,36435,Late Delivery,40543.9,2025-09-30
674,39144,Wrong Item,38287.81,2024-09-06
675,31228,Wrong Item,44370.43,2025-03-03
676,34064,Late Delivery,6453.56,2024-09-25
677,12379,Damaged Product,5802.08,2025-01-02
678,30482,Damaged Product,22951.8,2024-09-29
679,36450,Late Delivery,24572.91,2025-09-21
680,15475,Changed Mind,26736.27,2024-12-12
681,14869,Wrong Item,41430.39,2025-06-03
682,47399,Wrong Item,29206.74,2024-09-14
683,24233,Changed Mind,20209.27,2024-10-06
684,16934,Quality Issue,49763.72,2026-01-14
685,46178,Wrong Item,18477.48,2024-09-27
686,28426,Damaged Product,13473.59,2026-02-28
687,10832,Changed Mind,22347.14,2025-07-20
688,36989,Damaged Product,34778.11,2025-10-18
689,31594,Damaged Product,43314.0,2024-10-25
690,1564,Late Delivery,25865.62,2025-04-06
691,40698,Quality Issue,5719.39,2024-07-25
692,19392,Quality Issue,20954.24,2026-02-01
693,37351,Late Delivery,5353.43,2025-12-29
694,2444,Quality Issue,30159.57,2024-12-22
695,8213,Wrong Item,43356.38,2026-03-15
696,30116,Late Delivery,38367.79,2025-09-22
697,7987,Wrong Item,8556.22,2026-02-23
698,8135,Quality Issue,39375.69,2026-01-30
699,14687,Changed Mind,2592.32,2024-07-31
700,33911,Late Delivery,24305.8,2026-03-05
701,8058,Damaged Product,14726.36,2026-03-11
702,32984,Wrong Item,27717.83,2024-12-23
703,24871,Damaged Product,8531.78,2026-02-21
704,46457,Wrong Item,41682.04,2026-03-19
705,49886,Damaged Product,49776.13,2026-04-25
706,40912,Wrong Item,41545.1,2025-08-12
707,32779,Damaged Product,38845.86,2024-06-27
708,43756,Late Delivery,42340.97,2025-04-11
709,34712,Wrong Item,15456.17,2024-07-20
710,28228,Changed Mind,45387.37,2026-03-25
711,47150,Late Delivery,49898.06,2024-05-26
712,26607,Changed Mind,23456.87,2025-04-07
713,15776,Wrong Item,35955.45,2025-01-25
714,4056,Damaged Product,31809.83,2026-05-07
715,40308,Late Delivery,7610.42,2024-12-23
716,10982,Wrong Item,3393.93,2025-10-24
717,43167,Late Delivery,1245.96,2025-06-26
718,5150,Quality Issue,46431.18,2024-11-24
719,33469,Quality Issue,22699.26,2025-12-22
720,38110,Damaged Product,45572.94,2024-11-25
721,35629,Late Delivery,43849.97,2025-10-23
722,37938,Changed Mind,15074.31,2025-06-26
723,31309,Wrong Item,37579.59,2025-11-11
724,32346,Damaged Product,16345.6,2024-08-19
725,29696,Wrong Item,47079.51,2025-02-03
726,26103,Late Delivery,40367.25,2026-02-07
727,15474,Changed Mind,33116.13,2024-08-16
728,16437,Quality Issue,18072.69,2025-10-31
729,13589,Changed Mind,44494.77,2024-07-21
730,14020,Wrong Item,901.69,2025-01-07
731,2366,Damaged Product,28513.46,2026-04-05
732,39257,Late Delivery,652.9,2025-11-19
733,25952,Changed Mind,10936.56,2024-09-15
734,1035,Wrong Item,41270.17,2025-06-13
735,37162,Late Delivery,19398.56,2026-03-18
736,38557,Changed Mind,15349.43,2024-10-03
737,5076,Late Delivery,27601.86,2024-10-08
738,29148,Quality Issue,40358.28,2026-02-07
739,29997,Changed Mind,15786.21,2026-03-23
740,15787,Damaged Product,2842.13,2024-08-14
741,8841,Wrong Item,44289.21,2025-08-30
742,30829,Changed Mind,25815.7,2025-08-09
743,12406,Changed Mind,43302.11,2026-03-14
744,38111,Late Delivery,45778.64,2024-12-02
745,6160,Quality Issue,38096.66,2026-02-01
746,48874,Late Delivery,11729.01,2025-06-26
747,15254,Wrong Item,34298.78,2024-06-20
748,15922,Changed Mind,48305.36,2025-10-11
749,12854,Late Delivery,47982.07,2025-04-22
750,44323,Damaged Product,6844.86,2024-11-17
751,33541,Quality Issue,34790.99,2024-11-01
752,14315,Damaged Product,27053.94,2025-11-29
753,7880,Late Delivery,45083.47,2026-04-17
754,42596,Quality Issue,12024.62,2025-10-05
755,40995,Changed Mind,6905.89,2026-02-25
756,34474,Changed Mind,45307.92,2025-10-27
757,22065,Wrong Item,19926.21,2024-12-03
758,40136,Wrong Item,6564.9,2025-09-04
759,9691,Changed Mind,22698.4,2025-06-22
760,5500,Quality Issue,39599.18,2025-08-21
761,33893,Wrong Item,35775.93,2025-06-28
762,9142,Wrong Item,21969.33,2024-05-22
763,37205,Wrong Item,22923.94,2025-05-21
764,39529,Wrong Item,261.78,2025-12-08
765,32947,Damaged Product,9710.29,2026-04-19
766,23411,Wrong Item,16343.71,2025-02-14
767,31364,Changed Mind,47895.32,2025-09-18
768,17635,Late Delivery,49852.78,2026-04-27
769,5136,Changed Mind,21937.04,2025-06-14
770,12857,Quality Issue,30202.52,2025-06-25
771,44879,Quality Issue,31848.22,2024-12-21
772,42558,Quality Issue,496.49,2025-05-07
773,11557,Changed Mind,21427.1,2025-12-14
774,43712,Damaged Product,28460.0,2024-08-27
775,46937,Damaged Product,27854.16,2026-03-21
776,49829,Changed Mind,13494.01,2026-04-11
777,35494,Late Delivery,28668.77,2025-07-19
778,33500,Damaged Product,25273.45,2025-12-22
779,11131,Wrong Item,44761.84,2025-02-20
780,41574,Damaged Product,25997.07,2025-02-03
781,39130,Changed Mind,12738.37,2025-08-21
782,25603,Late Delivery,12745.54,2025-01-15
783,25842,Damaged Product,10165.93,2024-09-12
784,5992,Late Delivery,41618.95,2024-06-18
785,18275,Damaged Product,28320.23,2026-02-06
786,20270,Late Delivery,10611.16,2025-03-04
787,6423,Late Delivery,2963.89,2025-02-07
788,6018,Quality Issue,32747.62,2026-01-29
789,19969,Quality Issue,25660.31,2024-07-29
790,23805,Damaged Product,38839.72,2025-12-22
791,28258,Changed Mind,38225.47,2024-09-21
792,45299,Quality Issue,21554.06,2025-06-07
793,33169,Wrong Item,39827.83,2026-04-11
794,1462,Changed Mind,22079.29,2025-06-25
795,23826,Damaged Product,5568.57,2025-02-21
796,2664,Wrong Item,590.86,2025-07-17
797,27861,Wrong Item,39348.02,2024-06-10
798,13649,Wrong Item,21649.9,2024-11-08
799,35132,Damaged Product,10404.07,2026-03-28
800,45484,Late Delivery,46806.22,2025-08-28
801,48482,Damaged Product,2285.95,2025-10-24
802,13022,Wrong Item,13791.96,2026-05-13
803,1836,Late Delivery,2487.76,2025-04-17
804,41271,Damaged Product,36381.92,2024-08-25
805,12487,Damaged Product,29686.62,2024-07-17
806,21917,Changed Mind,32230.18,2025-05-19
807,34167,Quality Issue,14418.58,2025-08-31
808,37504,Damaged Product,38134.82,2024-07-14
809,35644,Changed Mind,24363.83,2025-01-09
810,13489,Changed Mind,48066.28,2025-09-25
811,2202,Late Delivery,33326.12,2024-12-28
812,17332,Wrong Item,6006.98,2025-05-05
813,43017,Wrong Item,22188.82,2026-05-02
814,39976,Changed Mind,42895.42,2025-07-23
815,14021,Quality Issue,30519.36,2025-12-10
816,6240,Changed Mind,22309.25,2025-03-31
817,37425,Damaged Product,16881.29,2025-04-30
818,45589,Wrong Item,28733.55,2024-07-31
819,6161,Wrong Item,7623.73,2025-02-03
820,44548,Wrong Item,12603.17,2025-04-07
821,14921,Quality Issue,33685.78,2024-11-29
822,26082,Changed Mind,29715.03,2025-09-11
823,36484,Wrong Item,8773.61,2025-06-23
824,38953,Late Delivery,31832.36,2025-05-06
825,36195,Late Delivery,28448.59,2025-05-03
826,29597,Wrong Item,32520.27,2025-06-29
827,42576,Damaged Product,21804.25,2025-02-22
828,1529,Late Delivery,40959.56,2024-05-22
829,27943,Late Delivery,22805.86,2024-11-03
830,37177,Late Delivery,28853.8,2025-12-20
831,48045,Changed Mind,14099.99,2025-12-23
832,7182,Late Delivery,34077.91,2026-01-04
833,2486,Quality Issue,10098.75,2026-01-20
834,17024,Changed Mind,42567.32,2024-11-01
835,9156,Late Delivery,17260.57,2026-05-10
836,35651,Wrong Item,6478.12,2025-10-13
837,8932,Quality Issue,38352.11,2025-02-04
838,9796,Damaged Product,27275.66,2025-02-28
839,22248,Wrong Item,5237.31,2025-09-09
840,48503,Wrong Item,33588.6,2025-03-02
841,39674,Changed Mind,49032.85,2025-09-12
842,28174,Wrong Item,43485.97,2024-12-08
843,24041,Damaged Product,17880.06,2024-12-19
844,5322,Damaged Product,41420.3,2025-11-21
845,42974,Quality Issue,44106.31,2025-06-05
846,17301,Late Delivery,40406.38,2025-04-10
847,16518,Damaged Product,34081.83,2024-08-22
848,24462,Late Delivery,35844.82,2025-02-27
849,38573,Wrong Item,34486.41,2026-03-28
850,11463,Changed Mind,7870.24,2025-11-28
851,6483,Wrong Item,10068.04,2025-06-27
852,45480,Late Delivery,22894.57,2025-04-10
853,44725,Changed Mind,28887.33,2025-03-20
854,16869,Quality Issue,14550.39,2024-12-19
855,30285,Late Delivery,2712.0,2025-11-04
856,30082,Changed Mind,30772.08,2025-07-05
857,36751,Late Delivery,37315.71,2025-12-04
858,45567,Quality Issue,26251.33,2026-02-26
859,38126,Changed Mind,18603.93,2024-09-21
860,11326,Wrong Item,46885.03,2025-06-26
861,17948,Damaged Product,33093.93,2024-10-30
862,11762,Damaged Product,49644.3,2025-02-04
863,3161,Wrong Item,40865.72,2024-12-03
864,9929,Changed Mind,49069.72,2024-11-06
865,45518,Quality Issue,48222.48,2024-09-16
866,12149,Damaged Product,6586.34,2025-07-27
867,47078,Quality Issue,5278.16,2025-03-12
868,31333,Damaged Product,9569.92,2025-10-10
869,29957,Wrong Item,24593.96,2024-05-31
870,33925,Changed Mind,29200.24,2025-12-31
871,28556,Damaged Product,4443.02,2025-04-16
872,1074,Quality Issue,30964.43,2025-01-19
873,11929,Wrong Item,23118.23,2024-10-16
874,16894,Late Delivery,22378.21,2025-08-11
875,7593,Damaged Product,3241.2,2025-06-23
876,20819,Changed Mind,32754.99,2024-11-11
877,15467,Quality Issue,2399.34,2024-06-01
878,18434,Wrong Item,49347.61,2026-02-22
879,31351,Wrong Item,36567.8,2025-08-01
880,586,Changed Mind,48538.18,2024-10-03
881,8222,Changed Mind,6072.25,2024-07-22
882,23324,Changed Mind,5011.14,2025-10-25
883,36046,Damaged Product,10679.87,2025-02-05
884,31178,Changed Mind,43549.21,2026-03-08
885,43689,Late Delivery,3336.79,2026-02-17
886,49003,Damaged Product,20580.5,2025-04-16
887,21923,Changed Mind,21145.19,2025-03-20
888,32202,Wrong Item,31508.85,2025-05-06
889,44611,Changed Mind,35709.4,2024-06-26
890,15202,Quality Issue,21548.55,2024-09-12
891,22240,Changed Mind,47693.35,2024-07-27
892,35773,Quality Issue,3566.99,2024-09-27
893,48687,Late Delivery,31311.44,2024-06-15
894,39444,Changed Mind,607.59,2026-04-11
895,6837,Damaged Product,24438.53,2026-02-19
896,36683,Wrong Item,22513.91,2025-06-11
897,32876,Quality Issue,13261.45,2026-02-26
898,49806,Late Delivery,31975.08,2025-12-28
899,28491,Late Delivery,12456.77,2025-11-11
900,20923,Damaged Product,8059.29,2024-07-01
901,4997,Wrong Item,48158.44,2025-01-03
902,49538,Quality Issue,11105.03,2024-05-29
903,49175,Late Delivery,24759.73,2025-09-30
904,43369,Quality Issue,35686.57,2024-09-25
905,36084,Wrong Item,16628.86,2025-08-21
906,3835,Late Delivery,12862.92,2025-04-22
907,22258,Late Delivery,45255.17,2025-07-15
908,32491,Wrong Item,17111.18,2026-04-27
909,2873,Wrong Item,27671.95,2025-12-24
910,22284,Changed Mind,1568.6,2026-01-22
911,27627,Wrong Item,14114.73,2024-10-07
912,21275,Late Delivery,17125.78,2024-11-20
913,11202,Wrong Item,40737.04,2025-10-16
914,38411,Changed Mind,36468.45,2024-08-01
915,29059,Damaged Product,21594.91,2025-11-21
916,22334,Damaged Product,49212.98,2025-04-22
917,21678,Changed Mind,38991.52,2024-08-09
918,21492,Changed Mind,25066.28,2025-05-08
919,36595,Late Delivery,12407.72,2025-07-10
920,28858,Late Delivery,39537.73,2025-08-23
921,21391,Changed Mind,23434.43,2025-08-15
922,21656,Wrong Item,37584.4,2026-05-21
923,46725,Changed Mind,1867.54,2024-08-18
924,48346,Late Delivery,13150.22,2024-11-18
925,38237,Wrong Item,45451.04,2026-04-01
926,33687,Late Delivery,41974.05,2025-07-18
927,38463,Late Delivery,13719.21,2024-06-02
928,22609,Changed Mind,40612.63,2025-04-29
929,23271,Wrong Item,7006.49,2024-10-07
930,9294,Changed Mind,39428.4,2026-04-06
931,10233,Quality Issue,42613.07,2025-11-25
932,5520,Late Delivery,37242.46,2026-04-14
933,13699,Changed Mind,15072.76,2025-06-30
934,44819,Changed Mind,24496.05,2026-02-23
935,1370,Damaged Product,34683.56,2024-12-16
936,10017,Quality Issue,8153.06,2024-11-25
937,33033,Quality Issue,30900.38,2026-04-13
938,1358,Quality Issue,49961.7,2025-07-21
939,43867,Late Delivery,18822.44,2026-01-21
940,14725,Changed Mind,39300.48,2024-06-30
941,44087,Changed Mind,37544.21,2024-07-30
942,19349,Changed Mind,12749.01,2024-09-20
943,6000,Changed Mind,36489.73,2024-09-09
944,10774,Late Delivery,12816.58,2024-06-28
945,24025,Changed Mind,8449.76,2025-07-10
946,37051,Wrong Item,42034.89,2026-02-25
947,40416,Damaged Product,1365.07,2024-10-31
948,23420,Late Delivery,42659.44,2026-04-16
949,11166,Wrong Item,26609.09,2025-11-28
950,6198,Wrong Item,34920.79,2025-04-17
951,8148,Changed Mind,15347.31,2025-10-28
952,5003,Late Delivery,2470.68,2026-04-01
953,45936,Changed Mind,4384.93,2024-11-01
954,2996,Late Delivery,30480.77,2025-10-08
955,4945,Quality Issue,14474.85,2025-10-22
956,39580,Wrong Item,40710.95,2025-08-18
957,39100,Late Delivery,40633.67,2025-05-17
958,8037,Late Delivery,15184.18,2025-09-22
959,17932,Late Delivery,22817.91,2025-09-24
960,17123,Quality Issue,13410.19,2024-09-14
961,29140,Quality Issue,8603.27,2024-11-18
962,6736,Wrong Item,34695.98,2025-11-25
963,3226,Late Delivery,25767.05,2025-06-06
964,15595,Damaged Product,45773.75,2025-03-18
965,11589,Quality Issue,26590.42,2025-01-23
966,6517,Wrong Item,24804.26,2024-11-02
967,22503,Quality Issue,9243.71,2025-08-14
968,47910,Changed Mind,5642.8,2025-01-18
969,26440,Wrong Item,45693.4,2024-12-19
970,36535,Quality Issue,15278.53,2025-08-09
971,1597,Changed Mind,43948.75,2025-03-12
972,27225,Damaged Product,32233.5,2025-06-09
973,32778,Changed Mind,47366.68,2025-10-16
974,11999,Damaged Product,24708.02,2025-01-22
975,25993,Wrong Item,33857.35,2025-09-14
976,39458,Damaged Product,13705.35,2024-07-14
977,49671,Quality Issue,8798.91,2024-07-18
978,22414,Late Delivery,17078.15,2026-04-11
979,19529,Late Delivery,8291.62,2024-08-18
980,13655,Damaged Product,2270.33,2025-02-13
981,22258,Damaged Product,25008.92,2026-01-19
982,46137,Late Delivery,15117.11,2025-05-13
983,44293,Quality Issue,14449.34,2024-12-10
984,45721,Late Delivery,24457.18,2025-12-04
985,18445,Damaged Product,43210.22,2025-02-16
986,4935,Late Delivery,24936.33,2024-09-25
987,40932,Damaged Product,39561.96,2025-07-14
988,29618,Late Delivery,12098.03,2025-10-16
989,31054,Late Delivery,40006.26,2025-04-19
990,26172,Late Delivery,45760.6,2025-02-25
991,3319,Quality Issue,15851.5,2025-06-05
992,39419,Changed Mind,9603.03,2024-08-15
993,4121,Wrong Item,391.44,2025-09-14
994,22498,Changed Mind,49469.58,2025-01-28
995,18052,Wrong Item,3053.49,2025-09-16
996,28876,Damaged Product,10423.29,2025-03-03
997,18811,Damaged Product,44533.65,2026-04-30
998,2313,Quality Issue,17299.89,2025-03-30
999,46442,Quality Issue,42959.79,2026-03-29
1000,42424,Wrong Item,34134.92,2025-06-13
1001,23844,Quality Issue,18179.24,2025-08-02
1002,10345,Late Delivery,6368.49,2026-03-28
1003,41663,Wrong Item,30671.73,2025-05-12
1004,12401,Wrong Item,32460.76,2024-08-07
1005,16839,Changed Mind,20563.31,2025-01-17
1006,29025,Changed Mind,47809.15,2024-09-20
1007,6768,Changed Mind,37540.29,2024-12-12
1008,10652,Wrong Item,25364.97,2025-05-30
1009,15787,Quality Issue,15776.23,2025-09-05
1010,44876,Wrong Item,19447.98,2025-08-16
1011,37476,Quality Issue,22737.46,2024-11-01
1012,12933,Damaged Product,42702.61,2024-07-29
1013,43573,Damaged Product,25435.74,2024-11-25
1014,27116,Wrong Item,3764.64,2025-06-23
1015,3906,Damaged Product,22709.18,2025-01-22
1016,38971,Changed Mind,43113.01,2025-12-22
1017,31772,Changed Mind,44135.33,2026-02-14
1018,43920,Damaged Product,28191.37,2026-02-25
1019,2983,Wrong Item,46021.21,2025-02-11
1020,17244,Damaged Product,14297.64,2025-07-05
1021,21583,Changed Mind,1931.66,2024-06-26
1022,30242,Damaged Product,37228.7,2026-03-05
1023,44890,Changed Mind,46879.09,2026-02-01
1024,49245,Late Delivery,45242.3,2024-06-09
1025,28624,Changed Mind,17036.86,2024-09-04
1026,27340,Late Delivery,42318.01,2026-02-28
1027,23244,Quality Issue,6588.91,2024-08-14
1028,43677,Damaged Product,16120.35,2025-04-02
1029,27497,Wrong Item,9930.78,2025-10-13
1030,40791,Quality Issue,24633.1,2026-05-16
1031,30851,Damaged Product,12033.96,2024-10-08
1032,867,Damaged Product,37852.03,2025-12-02
1033,31065,Changed Mind,33292.15,2026-03-31
1034,37356,Wrong Item,23462.01,2025-03-31
1035,36009,Wrong Item,232.42,2024-06-18
1036,10029,Quality Issue,11721.27,2025-06-23
1037,4164,Quality Issue,41568.0,2024-07-13
1038,20019,Changed Mind,14773.13,2025-04-22
1039,5362,Damaged Product,21598.03,2025-01-28
1040,28820,Late Delivery,10250.44,2025-10-09
1041,21617,Late Delivery,26801.61,2026-03-18
1042,8625,Wrong Item,36349.2,2025-01-25
1043,33944,Damaged Product,27590.62,2026-03-26
1044,14162,Late Delivery,39477.27,2025-01-26
1045,9979,Changed Mind,22911.62,2025-01-20
1046,28045,Quality Issue,17135.11,2025-11-02
1047,4214,Wrong Item,47031.99,2025-11-09
